Location,Site,date,year,time,depth,transect,width,Family,Functional Group,species,length,number,a,b,Biomass,Total Biomass(kg)
Uaro-ana,Site 2,04/12/16,2016,900,5-10m,4,1,Pomacentridae,Planktivore,pom.lepi,7,3,0.0215,3.21,11.1,0.0333
Uaro-ana,Site 2,04/12/16,2016,900,5-10m,4,1,Pomacentridae,Planktivore,pom.lepi,8,3,0.0215,3.21,17.0,0.0511
Uaro-ana,Site 2,04/12/16,2016,900,5-10m,4,1,Pomacentridae,Planktivore,chr.atri,6,4,0.0229,3.175,6.8,0.0271
Uaro-ana,Site 2,04/12/16,2016,900,5-10m,4,1,Pomacentridae,Planktivore,chr.atri,7,3,0.0229,3.175,11.0,0.0331
Uaro-ana,Site 2,04/12/16,2016,900,5-10m,4,1,Pomacentridae,Planktivore,chr.tern,9,14,0.016,3.408,28.6,0.4002
Uaro-ana,Site 2,04/12/16,2016,900,5-10m,4,1,Pomacentridae,Planktivore,chr.marg,6,16,0.0229,3.175,6.8,0.1083
Uaro-ana,Site 2,04/12/16,2016,900,5-10m,4,1,Pomacentridae,Planktivore,chr.marg,7,20,0.0229,3.175,11.0,0.2208
Uaro-ana,Site 2,04/12/16,2016,900,5-10m,4,1,Pomacentridae,Planktivore,chr.xant,8,16,0.0229,3.175,16.9,0.2699
Uaro-ana,Site 2,04/12/16,2016,900,5-10m,4,1,Pomacentridae,Grazer,pom.ambo,8,3,0.0439,2.824,15.6,0.0468
Uaro-ana,Site 2,04/12/16,2016,900,5-10m,4,1,Pomacentridae,Planktivore,chr.webe,10,14,0.0229,3.175,34.3,0.4797
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,1,5,Serranidae,Piscivore,cep.urod,16,1,0.0282,2.818,69.7,0.0697
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,1,5,Serranidae,Piscivore,cep.urod,20,1,0.0282,2.818,130.8,0.1308
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,1,5,Serranidae,Piscivore,cep.urod,22,1,0.0282,2.818,171.1,0.1711
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,1,5,Labridae,Picker,che.tril,20,1,0.0197,2.993,154.3,0.1543
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,1,5,Balistidae,Planktivore,mel.nige,18,1,0.0374,2.919,172.6,0.1726
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,1,5,Balistidae,Planktivore,mel.nige,20,4,0.0374,2.919,234.7,0.9389
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,1,5,Balistidae,Planktivore,mel.nige,22,1,0.0374,2.919,310.0,0.3100
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,1,5,Balistidae,Grazer,blp.undu,16,1,0.0374,2.919,122.4,0.1224
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,1,5,Balistidae,Grazer,blp.undu,18,1,0.0374,2.919,172.6,0.1726
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,1,5,Zanclidae,Planktivore,zan.corn,17,2,0.0147,3.37,206.0,0.4121
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,1,5,Chaetodontidae,grazer,cha.klei,11,6,0.045,2.184,8.5,0.0508
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,1,5,Scaridae,grazer,sca.dimi,24,1,0.0234,2.956,281.3,0.2813
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,1,5,Scaridae,grazer,chs.blee,28,1,0.01995,3.01,452.8,0.4528
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,2,5,Serranidae,Piscivore,cep.urod,19,1,0.0282,2.818,113.2,0.1132
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,2,5,Serranidae,Piscivore,cep.leop,15,1,0.0115,3.109,52.1,0.0521
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,2,5,Balistidae,Planktivore,mel.vidu,18,1,0.0374,2.919,172.6,0.1726
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,2,5,Balistidae,Grazer,blp.undu,15,1,0.0374,2.919,101.4,0.1014
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,2,5,Zanclidae,Planktivore,zan.corn,16,1,0.0147,3.37,168.0,0.1680
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,2,5,Chaetodontidae,Grazer,cha.klei,12,6,0.045,2.814,49.0,0.2939
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,2,5,Chaetodontidae,Grazer,cha.baro,14,2,0.045,2.814,75.6,0.1512
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,2,5,Chaetodontidae,Grazer,cha.vaga,14,1,0.0278,2.973,71.0,0.0710
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,2,5,Chaetodontidae,Grazer,cha.vaga,15,1,0.0278,2.973,87.2,0.0872
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,2,5,Scaridae,Grazer,chs.sord,14,1,0.0243,2.969,61.4,0.0614
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,2,5,Scaridae,Grazer,chs.sord,18,2,0.0243,2.969,129.6,0.2591
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,2,5,Scaridae,Grazer,sca.nigr,15,1,0.0134,3.16,69.8,0.0698
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,2,5,Acanthuridae,Planktivore,nas.hexa,18,12,0.0202,2.956,103.7,1.2449
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,3,5,Labridae,Picker,cho.anch,16,1,0.0151,3.122,86.7,0.0867
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,3,5,Balistidae,Planktivore,mel.nige,20,6,0.0374,2.919,234.7,1.4084
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,3,5,Balistidae,Planktivore,mel.vidu,20,1,0.0374,2.919,234.7,0.2347
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,3,5,Balistidae,Grazer,blp.undu,12,1,0.0374,2.919,52.8,0.0528
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,3,5,Balistidae,Grazer,blp.undu,14,1,0.0374,2.919,82.9,0.0829
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,3,5,Chaetodontidae,Grazer,hen.vari,12,1,0.0252,3.082,53.4,0.0534
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,3,5,Zanclidae,Planktivore,zan.corn,18,4,0.0147,3.37,249.8,0.9992
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,3,5,Chaetodontidae,Grazer,cha.klei,11,7,0.045,2.814,38.3,0.2684
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,3,5,Chaetodontidae,Grazer,cha.tlis,12,1,0.0258,2.969,41.3,0.0413
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,3,5,Chaetodontidae,Grazer,cha.tlis,13,1,0.0258,2.969,52.4,0.0524
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,3,5,Scaridae,Grazer,chs.blee,20,1,0.01995,3.01,164.5,0.1645
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,3,5,Scaridae,Grazer,chs.blee,21,1,0.01995,3.01,190.5,0.1905
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,4,5,Lutjanidae,Piscivore,lut.flma,28,14,0.0205,2.96,393.9,5.5140
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,4,5,Serranidae,Piscivore,cep.urod,19,1,0.0282,2.818,113.2,0.1132
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,4,5,Labridae,Picker,cho.anch,20,1,0.0151,3.122,174.1,0.1741
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,4,5,Pomacanthidae,Grazer,pyg.diac,18,1,0.0669,2.724,175.7,0.1757
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,4,5,Pomacanthidae,Grazer,pyg.diac,22,1,0.0669,2.724,303.5,0.3035
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,4,5,Balistidae,Planktivore,mel.nige,20,25,0.0374,2.919,234.7,5.8684
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,4,5,Balistidae,Planktivore,mel.vidu,18,1,0.0374,2.919,172.6,0.1726
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,4,5,Chaetodontidae,Grazer,hen.vari,16,1,0.0252,3.028,111.6,0.1116
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,4,5,Chaetodontidae,Grazer,hen.vari,15,1,0.0252,3.028,91.7,0.0917
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,4,5,Chaetodontidae,Grazer,cha.klei,10,2,0.045,2.814,29.3,0.0586
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,4,5,Chaetodontidae,Grazer,cha.tlis,12,1,0.0258,2.969,41.3,0.0413
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,4,5,Chaetodontidae,Grazer,cha.tlis,11,1,0.0258,2.969,31.9,0.0319
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,4,5,Chaetodontidae,Grazer,cha.mela,12,1,0.0267,3.049,52.1,0.0521
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,4,5,Scaridae,Grazer,chs.sord,16,1,0.0243,2.969,91.3,0.0913
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,4,5,Scaridae,Grazer,sca.nigr,16,1,0.0134,3.16,85.5,0.0855
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,4,5,Scaridae,Grazer,sca.psit,20,1,0.0105,3.319,218.4,0.2184
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,4,5,Scaridae,Grazer,sca.psit,10,1,0.0105,3.319,21.9,0.0219
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,4,5,Scaridae,Grazer,sca.psit,12,1,0.0105,3.319,40.1,0.0401
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,4,5,Acanthuridae,Grubber,cten.str,12,1,0.0231,3.063,46.7,0.0467
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,4,5,Acanthuridae,Grubber,cten.str,13,2,0.0231,3.063,59.7,0.1193
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,4,5,Mullidae,Grubber,par.indi,18,1,0.0145,3.13,123.1,0.1231
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,4,5,Mullidae,Grubber,par.indi,20,1,0.0145,3.13,171.2,0.1712
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,4,5,Acanthuridae,grazer,aca.ncus,13,1,0.0264,3.028,62.3,0.0623
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,1,1,Labridae,Picker,tha.lute,11,8,0.013,3.042,19.1,0.1531
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,1,1,Labridae,Picker,tha.luna,7,1,0.0211,2.832,5.2,0.0052
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,1,1,Labridae,Picker,tha.luna,8,1,0.0211,2.832,7.6,0.0076
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,1,1,Labridae,Picker,lab.dimi,7,2,0.0059,3.231,3.2,0.0063
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,1,1,Pomacentridae,Grazer,pgy.lacr,6,4,0.0395,2.989,8.4,0.0335
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,1,1,Pomacentridae,Grazer,pgy.lacr,7,41,0.0395,2.989,13.3,0.5437
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,1,1,Pomacentridae,Grazer,neg.nigr,8,1,0.0178,3.182,13.3,0.0133
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,1,1,Pomacentridae,Grazer,neg.nigr,9,2,0.0178,3.182,19.4,0.0387
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,1,1,Pomacentridae,Planktivore,pom.lepi,6,4,0.0215,3.21,6.8,0.0271
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,1,1,Pomacentridae,Planktivore,pom.lepi,7,11,0.0215,3.21,11.1,0.1221
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,1,1,Pomacentridae,Planktivore,chr.line,6,12,0.0351,2.9,6.3,0.0761
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,1,1,Pomacentridae,Planktivore,chr.viri,6,35,0.0351,2.9,6.3,0.2218
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,1,1,Pomacentridae,Planktivore,chr.tern,7,20,0.016,3.408,12.1,0.2428
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,1,1,Pomacentridae,Planktivore,chr.tern,8,12,0.016,3.408,19.1,0.2296
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,1,1,Pomacentridae,Planktivore,chr.marg,6,6,0.0229,3.175,6.8,0.0406
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,1,1,Pomacentridae,Planktivore,chr.marg,7,6,0.0229,3.175,11.0,0.0662
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,2,1,Labridae,Picker,tha.lute,10,1,0.013,3.042,14.3,0.0143
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,2,1,Labridae,Picker,tha.luna,8,1,0.0211,2.832,7.6,0.0076
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,2,1,Labridae,Picker,tha.luna,9,9,0.0211,2.832,10.6,0.0957
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,2,1,Labridae,Picker,tha.luna,10,1,0.0211,2.832,14.3,0.0143
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,2,1,Labridae,Picker,tha.luna,12,1,0.0211,2.832,24.0,0.0240
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,2,1,Labridae,Picker,lab.dimi,6,1,0.0059,3.231,1.9,0.0019
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,2,1,Anthiidae,planktivore,psa.hutc,5,20,0.0137,3.149,2.2,0.0435
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,2,1,Anthiidae,planktivore,psa.hutc,8,1,0.0137,3.149,9.6,0.0096
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,2,1,Anthiidae,planktivore,psa.hutc,9,33,0.0137,3.149,13.9,0.4572
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,2,1,Labridae,Planktivore,cir.aura,6,4,0.0226,2.793,3.4,0.0135
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,2,1,Labridae,Planktivore,cir.aura,8,5,0.0226,2.793,7.5,0.0376
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,2,1,Pomacentridae,Grazer,pgy.lacr,7,21,0.0395,2.989,13.3,0.2785
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,2,1,Pomacentridae,Grazer,neg.nigr,5,1,0.0178,3.182,3.0,0.0030
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,2,1,Pomacentridae,Grazer,neg.nigr,8,2,0.0178,3.182,13.3,0.0266
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,2,1,Pomacentridae,Grazer,neg.nigr,9,3,0.0178,3.182,19.4,0.0581
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,2,1,Pomacentridae,Grazer,neg.nigr,10,1,0.0178,3.182,27.1,0.0271
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,2,1,Pomacentridae,Grazer,neg.thor,8,1,0.0178,3.182,13.3,0.0133
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,2,1,Pomacentridae,Grazer,neg.thor,9,1,0.0178,3.182,19.4,0.0194
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,2,1,Pomacentridae,Planktivore,pom.lepi,7,3,0.0215,3.21,11.1,0.0333
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,2,1,Pomacentridae,Planktivore,pom.lepi,8,1,0.0215,3.21,17.0,0.0170
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,2,1,Pomacentridae,Planktivore,chr.tern,6,24,0.016,3.408,7.2,0.1723
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,2,1,Pomacentridae,Planktivore,chr.atri,8,12,0.0229,3.175,16.9,0.2025
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,2,1,Pomacentridae,Planktivore,chr.marg,6,2,0.0229,3.175,6.8,0.0135
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,2,1,Pomacentridae,Planktivore,chr.marg,7,26,0.0229,3.175,11.0,0.2871
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,3,1,Labridae,Picker,lab.dimi,6,1,0.0059,3.231,1.9,0.0019
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,3,1,Labridae,Picker,lab.dimi,7,2,0.0059,3.231,3.2,0.0063
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,3,1,Anthiidae,Planktivore,psa.hutc,6,20,0.0137,3.149,3.9,0.0773
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,3,1,Anthiidae,Planktivore,psa.hutc,7,3,0.0137,3.149,6.3,0.0188
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,3,1,Anthiidae,Planktivore,psa.hutc,9,1,0.0137,3.149,13.9,0.0139
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,3,1,Anthiidae,Planktivore,psa.hutc,10,1,0.0137,3.149,19.3,0.0193
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,3,1,Labridae,Planktivore,cir.aura,8,8,0.0226,2.793,7.5,0.0602
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,3,1,Pomacentridae,Grazer,pgy.lacr,7,51,0.0395,2.989,13.3,0.6763
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,3,1,Pomacentridae,Grazer,neg.nigr,8,1,0.0178,3.182,13.3,0.0133
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,3,1,Pomacentridae,Planktivore,pom.lepi,6,3,0.0215,3.21,6.8,0.0203
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,3,1,Pomacentridae,Planktivore,pom.lepi,7,3,0.0215,3.21,11.1,0.0333
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,3,1,Pomacentridae,Planktivore,pom.molu,6,1,0.0305,3.012,6.7,0.0067
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,3,1,Pomacentridae,Planktivore,pom.molu,7,6,0.0305,3.012,10.7,0.0643
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,3,1,Pomacentridae,Planktivore,chr.lepi,6,1,0.0185,3.238,6.1,0.0061
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,3,1,Pomacentridae,Planktivore,chr.lepi,7,1,0.0185,3.238,10.1,0.0101
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,3,1,Pomacentridae,Planktivore,chr.marg,6,27,0.0229,3.175,6.8,0.1827
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,3,1,Pomacentridae,Planktivore,chr.marg,7,14,0.0229,3.175,11.0,0.1546
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,4,1,Labridae,Picker,tha.luna,9,1,0.0211,2.832,10.6,0.0106
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,4,1,Labridae,Picker,tha.luna,10,1,0.0211,2.832,14.3,0.0143
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,4,1,Labridae,Picker,lab.dimi,6,3,0.0059,3.231,1.9,0.0058
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,4,1,Labridae,Picker,lab.dimi,7,1,0.0059,3.231,3.2,0.0032
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,4,1,Labridae,Picker,lab.dimi,8,1,0.0059,3.231,4.9,0.0049
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,4,1,Anthiidae,Planktivore,psa.hutc,6,35,0.0137,3.149,3.9,0.1353
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,4,1,Anthiidae,Planktivore,psa.hutc,9,4,0.0137,3.149,13.9,0.0554
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,4,1,Pomacentridae,Grazer,pgy.lacr,6,8,0.0395,2.989,8.4,0.0669
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,4,1,Pomacentridae,Grazer,pgy.lacr,7,14,0.0395,2.989,13.3,0.1857
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,4,1,Pomacentridae,Planktivore,amb.cura,10,3,0.0126,3.435,34.3,0.1029
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,4,1,Pomacentridae,Planktivore,das.trim,10,14,0.0311,3.133,42.2,0.5914
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,4,1,Pomacentridae,Planktivore,das.trim,9,1,0.0311,3.133,30.4,0.0304
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,4,1,Pomacentridae,Grazer,pom.ambo,8,1,0.0439,2.824,15.6,0.0156
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,4,1,Pomacentridae,Planktivore,pom.aurv,7,6,0.028,3.024,10.1,0.0604
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,4,1,Pomacentridae,Planktivore,pom.lepi,6,4,0.0215,3.21,6.8,0.0271
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,4,1,Pomacentridae,Planktivore,pom.lepi,7,6,0.0215,3.21,11.1,0.0666
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,4,1,Pomacentridae,Planktivore,pom.molu,6,3,0.0305,3.012,6.7,0.0202
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,4,1,Pomacentridae,Planktivore,chr.lepi,6,16,0.0185,3.238,6.1,0.0979
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,4,1,Pomacentridae,Planktivore,chr.line,5,20,0.0351,2.9,3.7,0.0747
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,4,1,Pomacentridae,Planktivore,chr.viri,5,50,0.0351,2.9,3.7,0.1868
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,4,1,Pomacentridae,Planktivore,chr.tern,6,25,0.016,3.408,7.2,0.1795
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,4,1,Pomacentridae,Planktivore,chr.tern,9,8,0.016,3.408,28.6,0.2287
Uaro-ana,Site 3,04/12/16,2016,900,5-10m,4,1,Pomacentridae,Planktivore,chr.marg,6,10,0.0229,3.175,6.8,0.0677
Beloi,Site 2,05/12/16,2016,1000,5-10m,1,5,Lutjanidae,Piscivore,aph.furc,35,1,0.0258,2.947,916.2,0.9162
Beloi,Site 2,05/12/16,2016,1000,5-10m,1,5,Lutjanidae,Piscivore,aph.furc,38,4,0.0258,2.947,1167.5,4.6698
Beloi,Site 2,05/12/16,2016,1000,5-10m,1,5,Lutjanidae,Piscivore,lut.gibb,35,32,0.0131,3.138,917.4,29.3567
Beloi,Site 2,05/12/16,2016,1000,5-10m,1,5,Serranidae,Piscivore,cep.urod,18,1,0.0282,2.818,97.2,0.0972
Beloi,Site 2,05/12/16,2016,1000,5-10m,1,5,Lethrinidae,Planktivore,mon.gran,28,1,0.023,3.022,543.3,0.5433
Beloi,Site 2,05/12/16,2016,1000,5-10m,1,5,Lethrinidae,Planktivore,mon.gran,30,1,0.023,3.022,669.2,0.6692
Beloi,Site 2,05/12/16,2016,1000,5-10m,1,5,Lethrinidae,Planktivore,mon.gran,35,6,0.023,3.022,1066.4,6.3981
Beloi,Site 2,05/12/16,2016,1000,5-10m,1,5,Lethrinidae,Planktivore,mon.gran,38,4,0.023,3.022,1367.2,5.4688
Beloi,Site 2,05/12/16,2016,1000,5-10m,1,5,Lutjanidae,Planktivore,mcr.macu,32,1,0.0156,3.059,627.2,0.6272
Beloi,Site 2,05/12/16,2016,1000,5-10m,1,5,Lutjanidae,Planktivore,mcr.macu,35,3,0.0156,3.059,825.0,2.4749
Beloi,Site 2,05/12/16,2016,1000,5-10m,1,5,Lutjanidae,Planktivore,mcr.macu,38,3,0.0156,3.059,1060.9,3.1828
Beloi,Site 2,05/12/16,2016,1000,5-10m,1,5,Balistidae,Planktivore,mel.nige,20,12,0.0374,2.919,234.7,2.8168
Beloi,Site 2,05/12/16,2016,1000,5-10m,1,5,Balistidae,Grazer,blp.undu,16,1,0.0374,2.919,122.4,0.1224
Beloi,Site 2,05/12/16,2016,1000,5-10m,1,5,Chaetodontidae,Grazer,hen.vari,12,1,0.0252,3.082,53.4,0.0534
Beloi,Site 2,05/12/16,2016,1000,5-10m,1,5,Chaetodontidae,Grazer,hen.vari,14,1,0.0252,3.082,85.9,0.0859
Beloi,Site 2,05/12/16,2016,1000,5-10m,1,5,Chaetodontidae,Grazer,hen.vari,15,1,0.0252,3.082,106.2,0.1062
Beloi,Site 2,05/12/16,2016,1000,5-10m,1,5,Haemulidae,Sucker,ple.line,40,3,0.0126,3.079,1079.2,3.2377
Beloi,Site 2,05/12/16,2016,1000,5-10m,1,5,Zanclidae,Planktivore,zan.corn,17,5,0.0147,3.37,206.0,1.0301
Beloi,Site 2,05/12/16,2016,1000,5-10m,1,5,Chaetodontidae,Grazer,cha.klei,10,4,0.045,2.814,29.3,0.1173
Beloi,Site 2,05/12/16,2016,1000,5-10m,1,5,Chaetodontidae,Grazer,cha.baro,11,1,0.045,2.814,38.3,0.0383
Beloi,Site 2,05/12/16,2016,1000,5-10m,1,5,Chaetodontidae,Grazer,cha.baro,12,3,0.045,2.814,49.0,0.1469
Beloi,Site 2,05/12/16,2016,1000,5-10m,1,5,Chaetodontidae,Picker,for.flav,15,2,0.0125,3,42.2,0.0844
Beloi,Site 2,05/12/16,2016,1000,5-10m,1,5,Pomacanthidae,Grazer,poc.nava,24,1,0.0669,2.724,384.7,0.3847
Beloi,Site 2,05/12/16,2016,1000,5-10m,1,5,Scaridae,Grazer,sca.psit,28,1,0.0105,3.319,667.3,0.6673
Beloi,Site 2,05/12/16,2016,1000,5-10m,1,5,Scaridae,Grazer,chs.sord,30,1,0.0243,2.969,590.4,0.5904
Beloi,Site 2,05/12/16,2016,1000,5-10m,1,5,Scaridae,Grazer,chs.sord,16,1,0.0243,2.969,91.3,0.0913
Beloi,Site 2,05/12/16,2016,1000,5-10m,1,5,Scaridae,Grazer,chs.sord,17,1,0.0243,2.969,109.3,0.1093
Beloi,Site 2,05/12/16,2016,1000,5-10m,1,5,Scaridae,Grazer,chs.sord,18,1,0.0243,2.969,129.6,0.1296
Beloi,Site 2,05/12/16,2016,1000,5-10m,1,5,Scaridae,Grazer,chs.sord,21,1,0.0243,2.969,204.8,0.2048
Beloi,Site 2,05/12/16,2016,1000,5-10m,1,5,Scaridae,Grazer,sca.nigr,12,1,0.0134,3.16,34.5,0.0345
Beloi,Site 2,05/12/16,2016,1000,5-10m,1,5,Scaridae,Grazer,sca.nigr,20,1,0.0134,3.16,173.1,0.1731
Beloi,Site 2,05/12/16,2016,1000,5-10m,1,5,Acanthuridae,Grubber,cten.str,15,18,0.0231,3.063,92.5,1.6644
Beloi,Site 2,05/12/16,2016,1000,5-10m,1,5,Acanthuridae,Grazer,zeb.scop,12,12,0.0291,2.993,49.4,0.5930
Beloi,Site 2,05/12/16,2016,1000,5-10m,1,5,Acanthuridae,Grazer,nas.litu,20,1,0.0085,3.25,143.8,0.1438
Beloi,Site 2,05/12/16,2016,1000,5-10m,1,5,Acanthuridae,Grazer,nas.litu,28,1,0.0085,3.25,429.2,0.4292
Beloi,Site 2,05/12/16,2016,1000,5-10m,1,5,Acanthuridae,Grazer,aca.nuda,18,1,0.0168,3.168,159.2,0.1592
Beloi,Site 2,05/12/16,2016,1000,5-10m,1,5,Acanthuridae,Grazer,aca.pyro,18,1,0.028,2.983,155.5,0.1555
Beloi,Site 2,05/12/16,2016,1000,5-10m,1,5,Acanthuridae,Grazer,aca.pyro,20,1,0.028,2.983,212.9,0.2129
Beloi,Site 2,05/12/16,2016,1000,5-10m,1,5,Siganidae,Grazer,sig.vulp,25,1,0.0145,3.122,335.5,0.3355
